TaxaID,Rank,Slash,NonTarget,BCG_sens,Habit_CBCN,Order_EPT,Volt_semi,TolVal,BCG_Attr,BCG_Attr2,FFG,FFG_Src,HABIT,HABIT_Src,LIFE_CYCLE,LIFE_CYCLE_Src,THERMAL_INDICATOR,AirBreather,PHYLUM,CLASS,ORDER,FAMILY,GENUS,KBGENSPE,NOD,AP,HM,POC,SA,SSS,Min_HM1988,Max_HM1988,Mean_HM1988,KBTOLR
AGAPETUS,Genus,,FALSE,yes,yes,yes,,1,2,,SC,MODNR; OK; MN; Tward,"SW,CN",NRSA; Tward,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,GLOSSOSOMATIDAE,AGAPETUS,AGAPETUS,1,2,0,2,1,3,0,3,1.5,4
MICROCYLLOEPUS,Genus,,FALSE,yes,yes,,yes,2,3,,CG,NE; OK; MN; Tward; NRSA,CN,NE; OK; MN; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,MICROCYLLOEPUS,MICROCYLLOEPUS,1,3,1,2,2,2,1,3,1.833333333,4
HELICHUS FASTIGIATUS,Species,,FALSE,yes,yes,,yes,2,3,,"SC,SH,CG",IA; MODNR; NRSA; Tward,CN,MN; Tward; NRSA,semi,Tward,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,DRYOPIDAE,HELICHUS,HELICHUS FASTIGIATUS,2,4,3,3,3,4,2,4,3.166666667,4
MICROCYLLOEPUS PUSILLUS,Species,,FALSE,yes,yes,,yes,2,3,,CG,NE; MODNR; OK; MN; Tward; NRSA,CN,NE; MN; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,ELMIDAE,MICROCYLLOEPUS,MICROCYLLOEPUS PUSILLUS,1,3,1,2,2,2,1,3,1.833333333,4
LUTROCHUS,Genus,,FALSE,yes,,,yes,2,3,,SH,MODNR; Tward,SP,OK; MN; NRSA,semi,Tward,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,LUTROCHIDAE,LUTROCHUS,LUTROCHUS,1,3,1,3,2,2,1,3,2,99
LUTROCHUS LATICEPS,Species,,FALSE,yes,,,yes,2,3,,SH,MODNR; Tward - based on Lutrochus,SP,NRSA,semi,Tward,,FALSE,ARTHROPODA,INSECTA,COLEOPTERA,LUTROCHIDAE,LUTROCHUS,LUTROCHUS LATICEPS,1,3,1,3,2,2,1,3,2,99
STEMPELLINELLA,Genus,,FALSE,yes,yes,,,2,3,,CG,NE; MODNR; OK; MN; Tward; NRSA,CB,NE; OK; MN; NRSA,multi,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STEMPELLINELLA,STEMPELLINELLA,3,3,1,3,3,4,1,4,2.833333333,6
MICROTENDIPES,Genus,,FALSE,yes,yes,,,2,3,,CF,MODNR; MN; Tward; NRSA,CN,OK; MN; Tward; NRSA,multi,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,MICROTENDIPES,MICROTENDIPES,3,3,1,3,3,3,1,3,2.666666667,6
DIAMESA,Genus,,FALSE,yes,,,,2,3,,CG,NE; MODNR; OK; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,DIAMESA,DIAMESA,2,2,1,2,1,3,1,3,1.833333333,6
PARAMETRIOCNEMUS,Genus,,FALSE,yes,,,,2,3,,CG,NE; MODNR; OK; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,multi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,PARAMETRIOCNEMUS,PARAMETRIOCNEMUS,3,2,1,2,3,3,1,3,2.333333333,6
XENOCHIRONOMUS,Genus,,FALSE,yes,,,,2,3,,PR,NE; MODNR; MN; Tward; NRSA,BU,NE; MODNR; OK; MN; Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,XENOCHIRONOMUS,XENOCHIRONOMUS,3,2,1,2,4,3,1,4,2.5,6
STEMPELLINA,Genus,,FALSE,yes,yes,,,2,3,,CG,NE; MODNR; OK; MN; Tward; NRSA,CB,NE; OK; MN; Tward; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,STEMPELLINA,STEMPELLINA,2,2,0,2,2,3,0,3,1.833333333,6
HEXATOMA,Genus,,FALSE,yes,,,,2,3,,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,BU,IA; NE; MODNR; OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,TIPULIDAE,HEXATOMA,HEXATOMA,3,3,2,3,3,2,2,3,2.666666667,4
NATARSIA,Genus,,FALSE,yes,,,,2,3,,PR,NE; MODNR; MN; Tward; NRSA,SP,NE; MODNR; OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE,NATARSIA,NATARSIA,3,3,3,3,3,3,3,3,3,6
EPHEMERA,Genus,,FALSE,yes,,yes,,2,3,,CG,NE; MODNR; OK; MN; Tward; NRSA,BU,NE; MODNR; OK; MN; Tward; NRSA,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERIDAE,EPHEMERA,EPHEMERA,1,0,1,0,2,3,0,3,1.166666667,5
EPHEMERA SIMULANS,Species,,FALSE,yes,,yes,,2,3,,CG,MODNR; OK; MN; Tward; NRSA,BU,MODNR; MN; Tward; NRSA,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERIDAE,EPHEMERA,EPHEMERA SIMULANS,1,0,1,0,2,3,0,3,1.166666667,5
CHOROTERPES,Genus,,FALSE,yes,yes,yes,,2,3,,CG,NE; MODNR; OK; MN; Tward; NRSA,CN,NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,LEPTOPHLEBIIDAE,CHOROTERPES,CHOROTERPES,2,1,2,1,3,1,1,3,1.666666667,3
EPHEMERELLA,Genus,,FALSE,yes,yes,yes,,2,3,,CG,IA; NE; MODNR; OK; MN; Tward; NRSA,CN,IA; NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERELLIDAE,EPHEMERELLA,EPHEMERELLA,1,1,1,1,3,3,1,3,1.666666667,3
EURYLOPHELLA,Genus,,FALSE,yes,yes,yes,,2,3,,CG,IA; MODNR; OK; MN; Tward; NRSA,CN,OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,EPHEMERELLIDAE,EURYLOPHELLA,EURYLOPHELLA,2,1,2,1,2,3,1,3,1.833333333,3
LEUCROCUTA MACULIPENNIS,Species,,FALSE,yes,yes,yes,,3,3,,SC,IA; OK; NRSA; Tward,CN,Tward; NRSA,uni,Tward; NRSA,warm,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,LEUCROCUTA,LEUCROCUTA MACULIPENNIS,,,,,,,,,,4
MACCAFFERTIUM PULCHELLUM,Species,,FALSE,yes,yes,yes,,2,3,,SC,IA; NE; MODNR; MN; Tward,CN,NE; MN; Tward; NRSA,uni,Tward,warm,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,HEPTAGENIIDAE,MACCAFFERTIUM,MACCAFFERTIUM PULCHELLUM,2,2,2,2,3,4,2,4,2.5,4
PARALEPTOPHLEBIA,Genus,,FALSE,yes,,yes,,2,3,,CG,IA; NE; MODNR; OK; MN; Tward; NRSA,SW,IA; NE; MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,EPHEMEROPTERA,LEPTOPHLEBIIDAE,PARALEPTOPHLEBIA,PARALEPTOPHLEBIA,2,1,0,1,2,3,0,3,1.5,3
LIRCEUS,Genus,,FALSE,yes,,,,2,3,,CG,MODNR; OK; MN; NRSA,SP,OK; MN; NRSA,NA,,,FALSE,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE,LIRCEUS,LIRCEUS,,,,,,,,,,6
PETROPHILA,Genus,,FALSE,yes,yes,,,2,3,,SC,IA; NE; MODNR; OK; MN; NRSA; Tward,CB,OK; MN; NRSA,multi,NRSA,,FALSE,ARTHROPODA,INSECTA,LEPIDOPTERA,CRAMBIDAE,PETROPHILA,PETROPHILA,1,2,1,2,2,3,1,3,1.833333333,99
CRAMBIDAE,Family,,FALSE,yes,,,,2,3,,SH,NE; MODNR; MN; NRSA,BU,NE; OK; NRSA,NA,,,FALSE,ARTHROPODA,INSECTA,LEPIDOPTERA,CRAMBIDAE,,,,,,,,,,,,
NIGRONIA,Genus,,FALSE,yes,yes,,yes,2,3,,PR,NE; MODNR; OK; MN; Tward; NRSA,CN,OK; MN; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,MEGALOPTERA,CORYDALIDAE,NIGRONIA,NIGRONIA,1,2,1,2,1,2,1,2,1.5,4
SISYRIDAE,Family,,FALSE,yes,yes,,,2,3,,PR,IA; NE; MODNR; OK; MN; NRSA,CB,NE; OK; MN,multi,NRSA,,FALSE,ARTHROPODA,INSECTA,NEUROPTERA,SISYRIDAE,,,2,2,1,2,3,3,1,3,2.166666667,
CLIMACIA,Genus,,FALSE,yes,yes,,,2,3,,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,CB,NE; OK; MN; Tward; NRSA,multi,NRSA,,FALSE,ARTHROPODA,INSECTA,NEUROPTERA,SISYRIDAE,CLIMACIA,CLIMACIA,2,2,1,2,3,3,1,3,2.166666667,99
CLIMACIA AREOLARIS,Species,,FALSE,yes,yes,,,2,3,,PR,NE; OK; MN; Tward; NRSA,CB,NE; Tward; NRSA,multi,NRSA,,FALSE,ARTHROPODA,INSECTA,NEUROPTERA,SISYRIDAE,CLIMACIA,CLIMACIA AREOLARIS,2,2,1,2,3,3,1,3,2.166666667,99
SISYRA,Genus,,FALSE,yes,yes,,,2,3,,PR,IA; NE; MODNR; MN; Tward,CB,NE; OK; MN; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,NEUROPTERA,SISYRIDAE,SISYRA,SISYRA,1,2,1,2,3,3,1,3,2,99
SISYRA VICARIA,Species,,FALSE,yes,yes,,,2,3,,PR,NE; Tward,CB,NE; Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,NEUROPTERA,SISYRIDAE,SISYRA,SISYRA VICARIA,1,2,1,2,3,3,1,3,2,99
OPHIOGOMPHUS RUPINSULENSIS,Species,,FALSE,yes,,,yes,2,3,,PR,IA; OK; MN; Tward; NRSA,BU,MN; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,OPHIOGOMPHUS,OPHIOGOMPHUS RUPINSULENSIS,,,,,,,,,,4
OPHIOGOMPHUS SEVERUS,Species,,FALSE,yes,,,yes,2,3,,PR,OK; Tward; NRSA,BU,Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,OPHIOGOMPHUS,OPHIOGOMPHUS SEVERUS,2,2,1,3,3,3,1,3,2.333333333,4
HAGENIUS BREVISTYLUS,Species,,FALSE,yes,,,yes,2,3,,PR,MODNR; OK; MN; Tward; NRSA,SP,MODNR; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,ODONATA,GOMPHIDAE,HAGENIUS,HAGENIUS BREVISTYLUS,1,2,1,3,3,3,1,3,2.166666667,4
ACRONEURIA,Genus,,FALSE,yes,yes,yes,yes,2,3,,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,CN,NE; OK; MN; Tward; NRSA,semi,NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,ACRONEURIA,ACRONEURIA,0,1,1,0,2,3,0,3,1.166666667,2
ACRONEURIA ABNORMIS,Species,,FALSE,yes,yes,yes,yes,2,3,,PR,IA; NE; MN; Tward; NRSA,CN,NE; MN; Tward; NRSA,semi,NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,ACRONEURIA,ACRONEURIA ABNORMIS,0,1,1,0,2,4,0,4,1.333333333,2
ACRONEURIA EVOLUTA,Species,,FALSE,yes,yes,yes,yes,2,3,,PR,OK; Tward; NRSA,CN,Tward; NRSA,semi,NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,ACRONEURIA,ACRONEURIA EVOLUTA,0,1,1,0,1,2,0,2,0.833333333,2
ACRONEURIA PERPLEXA,Species,,FALSE,yes,yes,yes,yes,2,3,,PR,OK; Tward; NRSA,CN,Tward; NRSA,semi,NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,ACRONEURIA,ACRONEURIA PERPLEXA,0,1,1,0,2,2,0,2,1,2
AGNETINA FLAVESCENS,Species,,FALSE,yes,yes,yes,yes,2,3,,PR,MODNR; Tward; NRSA,CN,Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,AGNETINA,AGNETINA FLAVESCENS,0,1,1,0,3,2,0,3,1.166666667,2
PARAGNETINA KANSENSIS,Species,,FALSE,yes,yes,yes,yes,2,3,,PR,MODNR; OK; Tward; NRSA,CN,Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,PARAGNETINA,PARAGNETINA KANSENSIS,1,2,1,1,3,2,1,3,1.666666667,2
ATTANEURIA RURALIS,Species,,FALSE,yes,yes,yes,yes,2,3,,PR,IA; MODNR; MN; Tward; NRSA,"CN,SW",MN; Tward; NRSA,semi,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,ATTANEURIA,ATTANEURIA RURALIS,1,2,1,1,3,2,1,3,1.666666667,2
PERLODIDAE,Family,,FALSE,yes,yes,yes,,2,3,,PR,IA; MODNR; OK; MN; NRSA,CN,IA; NE; OK; MN,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLODIDAE,,,1,2,1,1,3,2,1,3,1.666666667,
HYDROPERLA,Genus,,FALSE,yes,yes,yes,,2,3,,PR,MODNR; OK; MN; Tward,CN,OK; MN; Tward,uni,Tward,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLODIDAE,HYDROPERLA,HYDROPERLA,1,2,1,1,3,2,1,3,1.666666667,2
ISOPERLA,Genus,,FALSE,yes,yes,yes,,2,3,,PR,IA; NE; MODNR; MN; Tward; NRSA,CN,NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLODIDAE,ISOPERLA,ISOPERLA,1,2,1,1,3,2,1,3,1.666666667,2
NEOPERLA,Genus,,FALSE,yes,yes,yes,,2,3,,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,CN,IA; NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,NEOPERLA,NEOPERLA,1,2,2,1,3,2,1,3,1.833333333,2
PERLINELLA,Genus,,FALSE,yes,yes,yes,,2,3,,PR,IA; OK; MN; Tward; NRSA,CN,OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,PERLINELLA,PERLINELLA,0,2,1,1,2,2,0,2,1.333333333,2
HYDROPERLA CROSBYI,Species,,FALSE,yes,yes,yes,,2,3,,PR,MODNR; OK; MN; Tward,CN,MN; Tward,uni,Tward,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLODIDAE,HYDROPERLA,HYDROPERLA CROSBYI,2,2,2,1,2,2,1,2,1.833333333,2
HYDROPERLA FUGITANS,Species,,FALSE,yes,yes,yes,,2,3,,PR,MODNR; OK; Tward,CN,Tward,uni,Tward,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLODIDAE,HYDROPERLA,HYDROPERLA FUGITANS,1,2,1,1,3,2,1,3,1.666666667,2
ISOPERLA BILINEATA,Species,,FALSE,yes,yes,yes,,2,3,,PR,IA; MN; Tward; NRSA,CN,MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLODIDAE,ISOPERLA,ISOPERLA BILINEATA,1,2,1,1,3,2,1,3,1.666666667,2
ISOPERLA MARLYNIA,Species,,FALSE,yes,yes,yes,,2,3,,PR,IA; MN; Tward; NRSA,CN,MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLODIDAE,ISOPERLA,ISOPERLA MARLYNIA,1,2,1,1,3,2,1,3,1.666666667,2
ISOPERLA MOHRI,Species,,FALSE,yes,yes,yes,,2,3,,PR,Tward; NRSA,CN,Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLODIDAE,ISOPERLA,ISOPERLA MOHRI,0,2,1,1,2,1,0,2,1.166666667,2
NEOPERLA CLYMENE,Species,,FALSE,yes,yes,yes,,2,3,,PR,NE; Tward; NRSA,CN,NE; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,NEOPERLA,NEOPERLA CLYMENE,1,2,2,1,3,2,1,3,1.833333333,2
PERLINELLA DRYMO,Species,,FALSE,yes,yes,yes,,2,3,,PR,IA; MODNR; Tward; NRSA,CN,IA; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,PERLIDAE,PERLINELLA,PERLINELLA DRYMO,0,2,1,1,2,2,0,2,1.333333333,2
CAPNIIDAE,Family,,FALSE,yes,,yes,,2,3,,SH,IA; MODNR; OK; MN; NRSA,SP,IA; MODNR; OK; MN,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,CAPNIIDAE,,,1,1,1,0,1,1,0,1,0.833333333,
TAENIOPTERYGIDAE,Family,,FALSE,yes,,yes,,2,3,,SH,IA; NE; MODNR; OK; MN; NRSA,SP,IA; MODNR; OK; MN,uni,NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,TAENIOPTERYGIDAE,,,1,3,1,2,1,2,1,3,1.666666667,
ZEALEUCTRA CLAASSENI,Species,,FALSE,yes,,yes,,2,3,,SH,Tward; NRSA,SP,Tward; NRSA,uni,Tward,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,LEUCTRIDAE,ZEALEUCTRA,ZEALEUCTRA CLAASSENI,0,2,5,1,1,1,0,5,1.666666667,2
ALLOCAPNIA,Genus,,FALSE,yes,yes,yes,,2,3,,SH,IA; MODNR; OK; MN; Tward; NRSA,"SP,CN",NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,CAPNIIDAE,ALLOCAPNIA,ALLOCAPNIA,1,1,1,0,1,1,0,1,0.833333333,2
TAENIOPTERYX,Genus,,FALSE,yes,yes,yes,,2,3,,SH,IA; NE; MODNR; OK; MN; Tward; NRSA,"SP,CN",MODNR; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,TAENIOPTERYGIDAE,TAENIOPTERYX,TAENIOPTERYX,1,3,1,2,2,3,1,3,2,2
ALLOCAPNIA VIVIPARA,Species,,FALSE,yes,yes,yes,,2,3,,SH,MN; Tward; NRSA,"SP,CN",NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,CAPNIIDAE,ALLOCAPNIA,ALLOCAPNIA VIVIPARA,2,1,1,0,1,2,0,2,1.166666667,2
AMPHINEMURA VARSHAVA,Species,,FALSE,yes,yes,yes,,2,3,,SH,IA; OK; MN; Tward; NRSA,"SP,CN",MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,NEMOURIDAE,AMPHINEMURA,AMPHINEMURA VARSHAVA,0,2,3,1,2,2,0,3,1.666666667,2
TAENIOPTERYX BURKSI,Species,,FALSE,yes,yes,yes,,2,3,,SH,NE; MODNR; OK; MN; Tward; NRSA,"SP,CN",MODNR; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,PLECOPTERA,TAENIOPTERYGIDAE,TAENIOPTERYX,TAENIOPTERYX BURKSI,2,3,1,2,2,3,1,3,2.166666667,2
PHILOPOTAMIDAE,Family,,FALSE,yes,yes,yes,,2,3,,CF,IA; MODNR; OK; MN,CN,IA; OK; MN,multi,NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,PHILOPOTAMIDAE,,,1,2,1,1,2,4,1,4,1.833333333,
CHIMARRA,Genus,,FALSE,yes,yes,yes,,2,3,,CF,IA; NE; MODNR; OK; MN; Tward; NRSA,CN,IA; NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,PHILOPOTAMIDAE,CHIMARRA,CHIMARRA,2,2,1,1,2,4,1,4,2,4
POLYCENTROPUS,Genus,,FALSE,yes,yes,yes,,2,3,,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,CN,IA; NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,POLYCENTROPODIDAE,POLYCENTROPUS,POLYCENTROPUS,2,3,4,2,1,1,1,4,2.166666667,4
RHYACOPHILA,Genus,,FALSE,yes,yes,yes,,2,3,,PR,IA; NE; MODNR; OK; MN; Tward; NRSA,CN,NE; OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,RHYACOPHILIDAE,RHYACOPHILA,RHYACOPHILA,0,3,1,2,2,2,0,3,1.666666667,4
CHIMARRA FERIA,Species,,FALSE,yes,yes,yes,,2,3,,CF,NE; OK; Tward; NRSA,CN,NE; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,PHILOPOTAMIDAE,CHIMARRA,CHIMARRA FERIA,1,2,1,1,2,4,1,4,1.833333333,4
CHIMARRA OBSCURA,Species,,FALSE,yes,yes,yes,,2,3,,CF,IA; NE; OK; MN; Tward; NRSA,CN,NE; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,PHILOPOTAMIDAE,CHIMARRA,CHIMARRA OBSCURA,2,2,1,1,2,4,1,4,2,4
RHYACOPHILA LOBIFERA,Species,,FALSE,yes,yes,yes,,2,3,,PR,OK; Tward; NRSA,CN,Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,RHYACOPHILIDAE,RHYACOPHILA,RHYACOPHILA LOBIFERA,0,3,1,2,2,2,0,3,1.666666667,4
TRIAENODES,Genus,,FALSE,yes,yes,yes,,2,3,,SH,IA; NE; MODNR; OK; MN; Tward; NRSA,"SW,CN",OK; MN; Tward; NRSA,uni,Tward; NRSA,,FALSE,ARTHROPODA,INSECTA,TRICHOPTERA,LEPTOCERIDAE,TRIAENODES,TRIAENODES,2,3,1,2,4,3,1,4,2.5,4
HYALELLA AZTECA,Species,,FALSE,,,,,6,4,4_worse,CG,IA; NE; MODNR; OK; MN; ; NRSA,SP,MN; NRSA,multi,NRSA,,FALSE,ARTHROPODA,MALACOSTRACA,AMPHIPODA,HYALELLIDAE,HYALELLA,HYALELLA AZTECA,,,,,,,,,,4
CRANGONYCTIDAE,Family,,FALSE,,,,,5,4,4_middle,CG,IA; NE; MODNR; OK; MN; ;,SP,OK; MN,NA,,,FALSE,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CRANGONYCTIDAE,,,,,,,,,,,,
GAMMARIDAE,Family,,FALSE,,,,,5,4,4_middle,CG,IA; NE; OK; MN,SP,NE; MN,uni,NRSA,,FALSE,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,,,,,,,,,,,,
CRANGONYX,Genus,,FALSE,,,,,5,4,4_middle,CG,IA; NE; MODNR; OK; MN; ; NRSA,SP,OK; MN; NRSA,uni,NRSA,,FALSE,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CRANGONYCTIDAE,CRANGONYX,CRANGONYX,,,,,,,,,,4
GAMMARUS,Genus,,FALSE,,,,,5,4,4_middle,CG,IA; NE; MODNR; OK; MN; ; NRSA,SP,OK; MN; NRSA,uni,NRSA,,FALSE,ARTHROPODA,MALACOSTRACA,AMPHIPODA,GAMMARIDAE,GAMMARUS,GAMMARUS,,,,,,,,,,4
ERPOBDELLA,Genus,,FALSE,,,,,7,4,4_worse,PR,NE; OK; MN; NRSA,SP,OK; NRSA,NA,,,FALSE,ANNELIDA,HIRUDINEA,ARHYNCHOBDELLID,ERPOBDELLIDAE,ERPOBDELLA,ERPOBDELLA,,,,,,,,,,9
MOOREOBDELLA,Genus,,FALSE,,,,,7,4,4_worse,PR,NE; OK; MN; NRSA,SP,OK; NRSA,NA,,,FALSE,ANNELIDA,HIRUDINEA,ARHYNCHOBDELLID,ERPOBDELLIDAE,MOOREOBDELLA,MOOREOBDELLA,,,,,,,,,,9
ERPOBDELLA PUNCTATA,Species,,FALSE,,,,,7,4,4_worse,PR,NE; OK; MN; NRSA,SP,NRSA,NA,,,FALSE,ANNELIDA,HIRUDINEA,ARHYNCHOBDELLID,ERPOBDELLIDAE,ERPOBDELLA,ERPOBDELLA PUNCTATA,,,,,,,,,,9
ERPOBDELLIDAE,Family,,FALSE,,,,,7,4,4_worse,PR,NE; MODNR; OK; MN; NRSA,SP,NRSA,uni,NRSA,,FALSE,ANNELIDA,HIRUDINEA,ARHYNCHOBDELLID,ERPOBDELLIDAE,,,,,,,,,,,,
LYMNAEIDAE,Family,,FALSE,,yes,,,5,4,4_middle,SC,IA; NE; MODNR; OK; MN; NRSA,CB,OK; MN,multi,NRSA,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,LYMNAEIDAE,,,,,,,,,,,,7
PLANORBIDAE,Family,,FALSE,,yes,,,5,4,4_middle,SC,IA; NE; MODNR; OK; MN; NRSA,CB,OK; MN,multi,NRSA,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,,,,,,,,,,,,
HELISOMA,Genus,,FALSE,,yes,,,5,4,4_middle,SC,IA; NE; MODNR; OK; MN; ; NRSA,CB,MN; NRSA,"multi,uni",NRSA,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,HELISOMA,HELISOMA,,,,,,,,,,6
FERRISSIA,Genus,,FALSE,,yes,,,5,4,4_middle,SC,IA; NE; MODNR; MN; NRSA,CB,OK; MN; NRSA,NA,,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,ANCYLIDAE,FERRISSIA,FERRISSIA,,,,,,,,,,4
GYRAULUS,Genus,,FALSE,,yes,,,6,4,4_worse,SC,IA; NE; MODNR; OK; MN; ; NRSA,CB,OK; MN; NRSA,NA,,,FALSE,MOLLUSCA,GASTROPODA,BASOMMATOPHORA,PLANORBIDAE,GYRAULUS,GYRAULUS,,,,,,,,,,6
