"","x_HBI_RFadj_std","nt_habit_climbcling_RFadj_std","nt_volt_semi_RFadj_std","pt_BCG_att1i234b_RFadj_std","nt_EPT_RFadj_std","index"
"KS_Clint_1674_Rep1",56.7579275627005,0,47.4714962291187,43.9425763924023,11.9683591346748,32.0280718637793
"KS_Clint_1678_Rep1",100,28.0942372950117,60.7018853745547,45.3645850792431,19.2852939974914,50.6892003492602
"KS_Clint_1680_Rep1",53.1255781011658,6.36020963194124,21.0107179382468,22.6583172934302,48.5530334487579,30.3415712827084
"KS_Clint_1671_Rep1",65.7271928523213,55.2617718738497,34.2411070836828,73.5203571372549,70.5038380372078,59.8508533968633
"KS_Clint_1676_Rep1",94.3894302889957,44.3947580423145,34.2411070836828,47.4048584135157,70.5038380372078,58.1867983731433
"KS_Clint_1677_Rep1",61.7455862670574,60.6952787896174,47.4714962291187,55.1040030843231,55.8699683115745,56.1772665363382
"KS_Clint_1679_Rep1",95.1741985964176,17.2272234634765,47.4714962291187,21.190437350392,26.6022288603081,41.5331168999426
"KS_Clint_1673_Rep1",9.61813970758297,0,47.4714962291187,54.0546381805088,11.9683591346748,24.6225266503771
"KS_Clint_1670_Rep1",65.7271928523213,66.128785705385,47.4714962291187,76.6487762798391,85.137707762841,68.222791765901
"KS_Clint_1672_Rep1",100,22.6607303792441,47.4714962291187,81.8628081090641,63.1869031743911,63.0363875783636
"KS_Clint_1675_Rep1",100,11.7937165477089,60.7018853745547,81.8628081090641,19.2852939974914,54.7287408057638
"KS_Liz_3469_Rep1",0,16.5054726281654,18.7831614191269,0,19.2235878468151,10.9024443788215
"KS_Clint_2162_Rep1",100,36.5775716425997,59.5861225566229,78.3453059325299,62.1059479973244,67.3229896258154
"KS_Liz_3229_Rep1",58.4099691687974,21.5689577229692,6.01848197161031,55.9743052249931,52.2419881087613,38.8427404394263
"KS_Liz_3645_Rep1",37.4245257693682,78.1245200402224,47.2875938199972,35.7573180312008,62.1866781786442,52.1561271678866
"KS_Liz_3645_Rep2",48.323886109772,78.1245200402224,34.0572046745612,76.2427419374129,76.8205479042774,62.7137801332492
"KS_Liz_3409_Rep1",0,0,3.25818178290084,0,0,0.651636356580169
"KS_Liz_3444_Rep1",7.32034293253683,0,36.3923683587306,35.9300034882584,13.5788164979807,18.6443062555013
"KS_Clint_1801_Rep1",64.6121101518609,0,48.9563869042081,23.0098439138113,0,27.3156681939761
"KS_Clint_1800_Rep1",72.3384570858949,44.2312094841499,75.41716519508,35.1795927054699,52.4858859375218,55.9304620816233
"KS_Liz_3317_Rep1",87.2290716773926,44.8863093012943,36.631838402263,100,45.358703585481,62.8211845932862
"KS_Clint_1756_Rep2",59.8965122047804,18.3640942271522,0,38.8021827214224,45.7365013222311,32.5598580951172
"KS_Clint_1756_Rep1",70.1352242521664,29.2311080586874,0,100,82.3211756363142,56.3375015894336
"KS_Clint_1376_Rep1",17.2809297382917,40.8082812441135,5.65023614039569,1.50851354171499,49.9559337597887,23.0407788848609
"KS_Clint_1372_Rep1",100,29.9412674125783,58.5717927221395,61.5741605988069,49.9559337597887,60.0086308986627
"KS_Clint_1378_Rep1",76.794642704752,24.5077604968107,18.8806252858316,59.2639434019932,93.8575429366884,54.6609029652152
"KS_Clint_1374_Rep1",100,29.9412674125783,45.3414035767035,31.541337070261,35.3220640341554,48.4292144187396
"KS_Clint_1371_Rep1",71.8676955471545,35.3747743283459,45.3414035767035,26.5358664796672,49.9559337597887,45.815134738332
"KS_Clint_1373_Rep1",73.124073663359,46.2417881598811,71.8021818675754,98.3885894668924,86.5406080738718,75.2194482463159
"KS_Clint_1377_Rep1",96.168255657397,35.3747743283459,58.5717927221395,51.5632194251277,93.8575429366884,67.1071170139397
"KS_Clint_1380_Rep1",100,13.6407466652754,5.65023614039569,37.2618748859372,28.0051291713388,36.9115973725894
"KS_Clint_1370_Rep1",100,35.3747743283459,18.8806252858316,76.5905723630799,64.5898034854219,59.0871550925359
"KS_Clint_1369_Rep1",73.442806520257,46.2417881598811,45.3414035767035,21.8009618740458,71.9067383482385,51.7467396958252
"KS_Clint_1368_Rep1",81.6047452094211,8.20723974950783,45.3414035767035,1.50851354171499,42.6389988969721,35.8601801948639
"KS_Clint_1375_Rep1",49.0740518622333,57.1088019914163,18.8806252858316,1.50851354171499,28.0051291713388,30.915424370507
"KS_Clint_1367_Rep1",50.9750298542601,29.9412674125783,18.8806252858316,61.5741605988069,64.5898034854219,45.1921773273798
"KS_Clint_1381_Rep1",100,24.5077604968107,58.5717927221395,84.9330233348891,49.9559337597887,63.5937020627256
"KS_Clint_1379_Rep1",48.3040354214505,35.3747743283459,5.65023614039569,69.7649306527293,57.2728686226053,43.2733690331053
"KS_Liz_3415_Rep1",29.5289246143713,31.9067479809087,35.7317309274019,100,51.9605300143716,49.8255867074107
"KS_Liz_3187_Rep1",64.7641585074822,61.2301169870262,37.1257729303593,67.5080220149747,62.7395945564443,58.6735329992573
"KS_Clint_0789_Rep1",39.7312496696282,63.9093792471911,99.6574431743763,39.6139692721558,64.3795635570303,61.4583209840763
"KS_Clint_0785_Rep1",80.0206253086049,74.7763930787263,73.1966648835044,65.4663997803986,100,78.6920166102468
"KS_Clint_0780_Rep1",100,63.9093792471911,46.7358865926325,100,64.3795635570303,75.0049658793708
"KS_Clint_0801_Rep1",49.5410669640322,53.0423654156559,33.5054974471965,21.9664768173513,100,51.6110813288472
"KS_Clint_0782_Rep1",65.7005478402143,63.9093792471911,100,63.6787317139384,93.6473030082968,77.3871923619281
"KS_Clint_0791_Rep1",71.2820581529635,9.57431008951498,20.2751083017606,28.9185193013672,49.7456938313971,35.9591379354007
"KS_Clint_0783_Rep1",87.750643428331,63.9093792471911,100,78.1175892090407,100,85.9555223769126
"KS_Clint_0781_Rep1",71.5247969873929,53.0423654156559,33.5054974471965,69.366766476318,86.3303681454802,62.7539588944087
"KS_Clint_0798_Rep1",59.4382812476015,69.3428861629587,7.04471915632465,20.3621593187297,93.6473030082968,49.9670697787823
"KS_Clint_0799_Rep1",71.2109571073897,63.9093792471911,59.9662757380684,21.4027976976345,79.0134332826636,59.1005686145894
"KS_Clint_0787_Rep1",0,0,33.5054974471965,84.5348591584778,13.161019517314,26.2402752245977
"KS_Clint_0788_Rep1",22.179214463497,20.4413239210502,20.2751083017606,1.11034936530365,20.4779543801306,16.8967900863484
"KS_Clint_0793_Rep1",59.026483138238,69.3428861629587,86.4270540289403,48.0366361286567,49.7456938313971,62.5157506580382
"KS_Clint_0790_Rep1",39.6400757376366,47.6088584998883,73.1966648835044,38.6513787759861,64.3795635570303,52.6953082908091
"KS_Clint_0795_Rep1",69.7344387924905,63.9093792471911,86.4270540289403,57.4218934813274,100,75.4985531099898
"KS_Clint_0792_Rep1",6.04968895369981,47.6088584998883,73.1966648835044,44.014382975367,79.0134332826636,49.9766057190246
"KS_Clint_0784_Rep1",25.2356780377425,80.2098999944939,99.6574431743763,67.3592247976864,79.0134332826636,70.2951358573925
"KS_Clint_0794_Rep1",72.4766517661382,36.741844668353,86.4270540289403,51.1650552487163,57.0626286942137,60.7746468812723
"KS_Clint_0796_Rep1",19.8532007142634,47.6088584998883,46.7358865926325,20.8687858944756,57.0626286942137,38.4258720790947
"KS_Clint_0800_Rep1",24.7343880818413,63.9093792471911,100,20.8687858944756,71.696498419847,56.241810328671
"KS_Clint_0797_Rep1",39.9805046478306,80.2098999944939,100,50.0769094629294,79.0134332826636,69.8561494775835
"KS_Clint_0799_Rep2",64.4816983496604,36.741844668353,46.7358865926325,24.5734927469802,71.696498419847,48.8458841554946
"KS_Clint_0782_Rep2",76.0465131206057,63.9093792471911,99.6574431743763,58.8657792255819,86.3303681454802,76.961896582647
"KS_Liz_3360_Rep1",50.0281158329015,31.3083377525854,59.9662757380684,40.6272224311558,27.7948892429472,41.9449681995317
"KS_Clint_0786_Rep1",100,85.6434069102615,99.6574431743763,100,100,97.0601700169276
"KS_Liz_3143_Rep1",0.0337626225267041,0,0,0,0,0.00675252450534081
"KS_Liz_3326_Rep1",65.4958672714568,45.5189506231869,54.0218618950241,36.3394498130307,27.5778201753503,45.7907899556098
"KS_Liz_3502_Rep1",23.6254706233625,33.9050107076309,31.4181830530183,15.3332684282149,25.8112682016376,26.0186402027728
"KS_Liz_3545_Rep1",24.1647171300753,81.4128784256449,57.9270317577853,33.3097392157753,39.7590533349674,47.3146839728496
"KS_Liz_3242_Rep1",49.4463134601455,58.5742188065989,49.8684017293002,21.5418489184461,67.92559408938,49.4712754007742
"KS_Liz_3121_Rep1",67.032200180189,58.5742188065989,10.1772342929924,93.4530213738712,89.8763986778299,63.8226146662963
"KS_Liz_3622_Rep1",55.729336713751,69.4412326381342,23.4076234384283,79.2972787787243,67.92559408938,59.1602131316836
"KS_Liz_3640_Rep1",82.2433514940579,6.83636595465971,12.1926635728138,19.5188426525763,4.85020100229805,25.1282849352811
"KS_Clint_1962_Rep1",43.0847032205912,75.4017897247313,62.7574468347839,23.7045579340187,65.5178347238559,54.0932664875962
"KS_Clint_1964_Rep2",48.7601444444176,37.367241314358,23.0662793984761,27.4680696556487,58.2008998610392,38.9725269347879
"KS_Clint_1947_Rep1",71.1222194758818,21.0667205670551,0,54.2000720221793,58.2008998610392,40.9179823852311
"KS_Clint_1952_Rep1",36.944618369388,26.5002274828228,23.0662793984761,0,36.2500952725894,24.5522441046552
"KS_Clint_1959_Rep1",42.5931671950372,75.4017897247313,36.296668543912,57.7949722346095,100,62.417319539658
"KS_Clint_1960_Rep1",44.7290339474873,100,49.527057689348,72.949753768725,100,73.4411690811121
"KS_Clint_1951_Rep1",10.9457966360608,21.0667205670551,0,0,50.8839649982226,16.5792964402677
"KS_Clint_1957_Rep1",40.5773776398178,31.9337343985904,23.0662793984761,47.2265061848207,43.567030135406,37.2741855514222
"KS_Clint_1958_Rep1",47.2810498948454,86.2688035562665,100,4.6360985484314,65.5178347238559,60.7407573446798
"KS_Clint_1953_Rep1",68.308421230299,31.9337343985904,9.83589025304011,19.9010088546864,72.8347695866725,40.5627648646577
"KS_Clint_1945_Rep1",31.0909612173716,26.5002274828228,0,28.53609324695,72.8347695866725,31.7924103067634
"KS_Clint_1946_Rep1",75.64570407807,69.9682828089637,62.7574468347839,21.3210005070662,100,65.9384868457767
"KS_Clint_1961_Rep1",60.7824944362226,64.534775893196,49.527057689348,97.8273802198308,87.4686393123057,72.0280695101806
"KS_Clint_1954_Rep1",38.2076570197632,97.1358173878017,62.7574468347839,50.5195789384313,100,69.724100036156
"KS_Clint_1964_Rep1",49.0818873909564,42.8007482301256,9.83589025304011,6.7217112951378,65.5178347238559,34.7916143786231
"KS_Clint_1948_Rep1",67.9140225627282,26.5002274828228,23.0662793984761,27.4680696556487,43.567030135406,37.7031258470164
"KS_Clint_1956_Rep2",59.7758596272294,64.534775893196,62.7574468347839,38.0059024732093,100,65.0147969656837
"KS_Clint_1956_Rep1",69.4508385128443,42.8007482301256,49.527057689348,69.1209899041034,80.1517044494891,62.2102677571821
"KS_Clint_1955_Rep1",13.5028085823497,80.8352966404989,62.7574468347839,20.5955699907165,72.8347695866725,50.1051783270043
"KS_Clint_1949_Rep1",10.9328079961253,42.8007482301256,0,30.8552301998599,36.2500952725894,24.16777633974
"KS_Clint_1950_Rep1",82.4171091051159,26.5002274828228,23.0662793984761,16.8289115199357,43.567030135406,38.4759115283513
"KS_Clint_1963_Rep1",44.7915151028464,75.4017897247313,23.0662793984761,52.3072470048916,100,59.113366246189
"KS_Liz_3180_Rep1",34.6976502773413,41.037575235959,39.6915863986308,42.4259396983547,34.9579245758159,38.5621352372203
"KS_Liz_3266_Rep1",100,48.0645486132241,44.0649230315813,62.395670388006,12.2639633031327,53.3578210671888
"KS_Liz_3267_Rep2",100,100,70.5257013224531,63.3454750552641,85.4333119312988,83.8608976618032
"KS_Liz_3265_Rep1",67.7773821535251,91.532603939365,70.5257013224531,62.9864025570911,70.7994422056656,72.72430643562
"KS_Liz_3267_Rep1",100,100,70.5257013224531,81.9416505790074,85.4333119312988,87.5801327665519
"KS_Liz_3151_Rep1",62.6585316093195,10.5478134119234,25.5200755719829,21.4762833513999,16.0602330077907,27.2525873904833
"KS_Liz_3280_Rep2",74.6831132381077,80.9992074324578,38.9224597763095,21.3317108347217,44.4387209753962,52.0750424513986
"KS_Liz_3280_Rep1",61.7314256201552,59.2651797693874,12.4616814854376,45.20517945481,66.389525563846,49.0105983787272
"KS_Liz_3571_Rep1",0,54.3402491009357,79.7005351818415,0.559674490026457,46.0150326426756,36.1230982830958
"KS_Liz_3560_Rep1",91.562349499914,100,88.1421534751603,71.4711560268965,91.6022197141395,88.5555757432221
"KS_Clint_1884_Rep1",78.4993938426936,39.6944123263812,25.0265820568581,30.0664461035486,94.3936303643041,53.5360929387571
"KS_Clint_1888_Rep1",81.9429667056552,28.827398494846,11.7961929114222,30.0664461035486,35.8581514617711,37.6982311354486
"KS_Clint_1896_Rep1",100,88.5959745682897,38.2569712022941,72.970479713612,79.7597606386708,75.9166372245733
"KS_Clint_1897_Rep1",82.8438899653845,66.8619469052193,38.2569712022941,51.5184629085803,79.7597606386708,63.8482063240298
"KS_Clint_1881_Rep1",82.8748034139111,45.1279192421488,38.2569712022941,30.0664461035486,65.1258909130376,52.290406174988
"KS_Clint_1882_Rep1",56.5731707425851,55.994933073684,11.7961929114222,30.0664461035486,57.808956050221,42.4479397762922
"KS_Clint_1887_Rep1",50.5565207636622,34.2609054106136,11.7961929114222,30.0664461035486,65.1258909130376,38.3611912204568
"KS_Clint_1913_Rep1",44.7264834647079,55.994933073684,25.0265820568581,30.0664461035486,100,51.1628889397597
"KS_Clint_1885_Rep1",100,23.3938915790784,0,61.3506372816201,35.8581514617711,44.1205360644939
"KS_Clint_1880_Rep1",26.5960970220581,45.1279192421488,11.7961929114222,30.0664461035486,28.5412165989545,28.4255743756265
"KS_Clint_1895_Rep1",86.2519400554108,55.994933073684,51.48736034773,30.0664461035486,87.0766955014874,62.1754750163722
"KS_Clint_1893_Rep1",100,23.3938915790784,11.7961929114222,67.6074755142311,57.808956050221,52.1213032109905
"KS_Clint_1883_Rep1",100,45.1279192421488,25.0265820568581,92.6348284521834,28.5412165989545,58.266109270029
"KS_Clint_1898_Rep1",10.0773004702266,50.5614261579164,51.48736034773,30.0664461035486,72.4428257758542,42.9270717710552
"KS_Clint_1899_Rep1",57.0608566614333,72.2954538209869,25.0265820568581,30.0664461035486,79.7597606386708,52.8418198562996
"KS_Clint_1900_Rep1",74.7255128449444,45.1279192421488,64.717749493166,52.8185851380507,72.4428257758542,61.9665184988328
"KS_Clint_1912_Rep1",11.8677346780693,66.8619469052193,51.48736034773,30.0664461035486,94.3936303643041,50.9354236797743
"KS_Clint_1889_Rep1",0,1.65986391600793,0,69.5833191694008,21.2242817361379,18.4934929643093
"KS_Clint_1914_Rep2",25.5733572705046,83.1624676525221,77.9481386386019,47.1305503831793,65.1258909130376,59.7880809715691
"KS_Clint_1890_Rep1",43.0573367350934,45.1279192421488,11.7961929114222,53.5295894852252,94.3936303643041,49.5809337476387
"KS_Clint_1892_Rep1",29.4745295151736,17.9603846633108,51.48736034773,65.8198074477708,43.1750863245877,41.5834336597146
"KS_Clint_1891_Rep1",95.3638368466121,50.5614261579164,11.7961929114222,30.0664461035486,79.7597606386708,53.509532531634
"KS_Clint_1905_Rep1",85.255184079587,39.6944123263812,0,30.0664461035486,100,51.0032085019034
"KS_Clint_1894_Rep1",53.4247522518212,61.4284399894516,25.0265820568581,30.0664461035486,72.4428257758542,48.4778092355068
"KS_Clint_1886_Rep1",75.5360373451251,17.9603846633108,11.7961929114222,30.0664461035486,28.5412165989545,32.7800555244722
"KS_Clint_1906_Rep1",69.5046783494363,61.4284399894516,11.7961929114222,30.0664461035486,72.4428257758542,49.0477166259426
"KS_Clint_1911_Rep1",52.2977503251774,55.994933073684,38.2569712022941,30.0664461035486,72.4428257758542,49.8117852961117
"KS_Clint_1907_Rep1",100,66.8619469052193,64.717749493166,51.5184629085803,57.808956050221,68.1814230714373
"KS_Clint_1902_Rep1",58.2114806064252,55.994933073684,51.48736034773,52.8185851380507,72.4428257758542,58.1910369883488
"KS_Clint_1909_Rep1",20.6057641589701,50.5614261579164,64.717749493166,30.0664461035486,72.4428257758542,47.6788423378911
"KS_Clint_1904_Rep1",20.6944712602206,61.4284399894516,38.2569712022941,64.1946546553017,79.7597606386708,52.8668595491878
"KS_Clint_1901_Rep1",44.5961230956092,45.1279192421488,0,58.9441610336877,50.4920211874044,39.83204491177
"KS_Clint_1914_Rep1",51.2473283018506,99.4629883998249,100,30.0664461035486,94.3936303643041,75.0340786339056
"KS_Clint_1903_Rep1",40.6753119334525,39.6944123263812,25.0265820568581,53.5295894852252,65.1258909130376,44.8103573429909
"KS_Clint_1910_Rep1",19.604784849485,45.1279192421488,25.0265820568581,50.9225735555963,79.7597606386708,44.0883240685518
"KS_Clint_1908_Rep1",71.2313818038846,61.4284399894516,64.717749493166,81.2587589349323,100,75.7272660442869
"KS_Liz_3494_Rep1",100,31.148592649262,99.8673653488172,100,47.6625624759532,75.7357040948065
"KS_Liz_3420_Rep1",62.6831207283028,56.9499624725787,55.8163436761167,0,35.9052237427219,42.270930123944
"KS_Liz_3621_Rep1",83.7493341115879,48.3469098559467,16.2879100262977,32.7738381993263,32.8223551871885,42.7960694760694
"KS_Liz_3292_Rep1",83.3935087799175,0,3.20305516146153,39.8764329462394,36.647648733469,32.6241291242175
"KS_Liz_3508_Rep1",34.8978265310889,11.5108119542946,26.6340743380286,0,22.2525549821924,19.0590535611209
"KS_Liz_3459_Rep1",80.0267500808644,80.8179094183684,32.1145425350397,77.7973841874676,68.8838686585802,67.9280909760641
"KS_Liz_3460_Rep2",100,53.6503748395303,32.1145425350397,38.2805111216154,39.6161292073137,52.7323115406998
"KS_Liz_3460_Rep1",83.664893050409,48.2168679237627,5.65376424416782,38.2805111216154,39.6161292073137,43.0864331094537
"KS_Liz_3426_Rep1",50.6630110471237,34.4248162025726,44.8051318033419,50.9665613749302,44.6082299663848,45.0935500788706
"KS_Clint_2115_Rep1",86.1588439422142,79.8031114434002,72.410338755294,39.8954539751444,70.567739268343,69.7670974768791
"KS_Clint_2113_Rep1",93.8068758949479,90.6701252749354,98.8711170461659,44.4904392148359,85.2016089939763,82.6080332849723
"KS_Clint_2114_Rep1",100,79.8031114434002,72.410338755294,43.150884195909,99.8354787196095,79.0399626228425
"KS_Clint_2114_Rep2",100,96.103632190703,85.6407279007299,31.3181481928852,99.8354787196095,82.5795974007855
"KS_Clint_2110_Rep5",57.6086614315343,47.2020699487945,59.179949609858,75.3629962940134,70.567739268343,61.9842833105086
"KS_Clint_2123_Rep1",69.5568184631006,63.5025906960973,45.9495604644221,21.2957528456897,33.9830649542599,46.8575574847139
"KS_Clint_2111_Rep2",99.510877698989,85.2366183591678,59.179949609858,73.2299832599981,99.8354787196095,83.3985815295245
"KS_Clint_2112_Rep1",100,68.936097611865,85.6407279007299,65.0392132060758,92.5185438567929,82.4269165150927
"KS_Clint_2108_Rep1",76.735580825534,68.936097611865,59.179949609858,74.8173417937968,77.8846741311596,71.5107287944427
"KS_Clint_2117_Rep2",51.7949012723706,30.9015492014917,19.4887821735502,30.000919086936,33.9830649542599,33.2338433377217
"KS_Clint_2111_Rep1",99.3807836600871,58.0690837803297,45.9495604644221,62.728996009262,63.2508044055264,65.8758456639255
"KS_Clint_2122_Rep1",68.1263747024503,30.9015492014917,32.7191713189861,49.1394831014029,55.9338695427098,47.3640895734082
"KS_Clint_2119_Rep1",57.6086614315343,63.5025906960973,59.179949609858,62.728996009262,55.9338695427098,59.7908134578923
"KS_Clint_2119_Rep2",78.3395134667764,63.5025906960973,98.8711170461659,40.726927493206,55.9338695427098,67.4748036489911
"KS_Clint_2120_Rep1",62.016034387138,79.8031114434002,45.9495604644221,50.0228014418028,48.6169346798932,57.2816884833312
"KS_Liz_3219_Rep1",75.897041055362,14.6010284541888,72.410338755294,65.850911138468,19.3491952286267,49.6217029263879
"KS_Clint_2113_Rep2",97.4794618434118,100,85.6407279007299,43.8091138144303,100,85.3858607117144
"KS_Clint_2106_Rep1",71.6109847523682,52.6355768645621,19.4887821735502,38.3433700662535,77.8846741311596,51.9926775975787
"KS_Clint_2109_Rep1",100,68.936097611865,59.179949609858,39.1017747007369,77.8846741311596,69.0204992107239
"KS_Clint_2121_Rep1",44.9245258016688,85.2366183591678,85.6407279007299,30.8639312592815,77.8846741311596,64.9100954904015
"KS_Clint_2115_Rep2",83.6328316000485,74.3696045276326,85.6407279007299,39.1017747007369,63.2508044055264,69.1991486269349
"KS_Clint_2116_Rep1",54.8197291042136,85.2366183591678,45.9495604644221,20.6156617342654,85.2016089939763,58.364635731209
"KS_Clint_2117_Rep1",99.3807836600871,25.4680422857241,32.7191713189861,58.6036081653171,33.9830649542599,50.0309340768749
"KS_Clint_2110_Rep4",77.5082304822043,68.936097611865,72.410338755294,55.0282720323965,70.567739268343,68.8901356300206
"KS_Liz_3218_Rep1",43.4775272887504,74.3696045276326,45.9495604644221,34.4175107814271,85.2016089939763,56.6831624112417
"KS_Clint_2118_Rep2",54.5522952951656,47.2020699487945,59.179949609858,22.8502468210949,55.9338695427098,47.9436862435246
"KS_Clint_2118_Rep1",56.948267388696,63.5025906960973,59.179949609858,22.8502468210949,70.567739268343,54.6097587568179
"KS_Clint_2112_Rep2",100,90.6701252749354,85.6407279007299,58.6036081653171,85.2016089939763,84.0232140669917
"KS_Liz_3220_Rep2",51.4835374540652,58.0690837803297,45.9495604644221,35.0063896775298,92.5185438567929,56.6054230466279
"KS_Clint_2107_Rep1",80.6946511125119,58.0690837803297,45.9495604644221,47.8775997590471,63.2508044055264,59.1683399043675
"KS_Clint_2105_Rep1",86.3613666889892,30.9015492014917,59.179949609858,64.2488757440079,33.9830649542599,54.9349612397213
"KS_Clint_2110_Rep3",77.4370739369276,47.2020699487945,32.7191713189861,67.5419484976185,77.8846741311596,60.5569875666973
"KS_Clint_2126_Rep1",92.0785453988989,36.3350561172593,19.4887821735502,29.1935851265241,26.6661300914433,40.7524197815351
"KS_Clint_2110_Rep1",67.9092271571446,68.936097611865,45.9495604644221,22.43451005831,63.2508044055264,53.6960399394536
"KS_Clint_2110_Rep2",59.1105161016031,74.3696045276326,32.7191713189861,41.5989606923286,70.567739268343,55.6731983817787
"KS_Liz_3220_Rep1",78.2825821677538,79.8031114434002,59.179949609858,91.1333058095988,63.2508044055264,74.3299506872274
"KS_Clint_2124_Rep1",43.100903455214,68.936097611865,59.179949609858,51.8998529123369,63.2508044055264,57.2735215989601
"KS_Clint_2125_Rep1",66.1635653688354,85.2366183591678,32.7191713189861,35.6193044429588,41.2999998170765,52.2077318614049
"KS_Clint_2109_Rep2",100,58.0690837803297,45.9495604644221,37.6179395499037,63.2508044055264,60.9774776400364
"KS_Liz_3354_Rep1",100,72.1619706677562,39.0049292019827,100,74.1942560841837,77.0722311907845
"KS_Liz_3389_Rep1",62.0542142092705,71.8142262251471,58.2591145253357,56.1596602414715,75.8517857284405,64.827800185933
"KS_Liz_3210_Rep2",0,74.8426818630988,56.3217445414724,8.15484716440049,26.18467577747,33.1007898692883
"KS_Liz_3210_Rep1",0,96.5767095261692,82.7825228323443,56.3959767682011,40.8185455031033,55.3147509259636
"KS_Liz_3197_Rep1",21.8789454078401,47.2679964993725,37.4525635422516,50.580665151929,50.4281199562691,41.5216581115325
"KS_Liz_3155_Rep1",87.4247544735994,56.04292905144,48.9903449030148,49.4342229906347,49.6088671494624,58.3002237136303
"KS_Liz_3457_Rep1",53.2360967937102,73.7641307403189,65.3042967452803,41.4962692170757,75.4869145766147,61.8575416145999
"KS_Liz_3301_Rep1",19.5347720218729,50.6532524247929,17.9584671623948,50.5103626599986,46.1447862875763,36.9603281113271
"KS_Clint_1997_Rep1",64.1350140147074,100,81.7417322195699,81.8058269988844,96.3699344707508,84.8105015407825
"KS_Clint_2000_Rep1",100,74.4427757540982,28.8201756378261,97.8948396045352,100,80.2315581992919
"KS_Clint_1996_Rep1",83.6219565631166,100,68.5113430741339,77.6346015054716,100,85.9535802285444
"KS_Clint_2002_Rep1",96.7028236714771,100,68.5113430741339,100,100,93.0428333491222
"KS_Clint_1998_Rep1",83.4188150003514,79.8762826698659,42.0505647832621,63.516607541628,96.3699344707508,73.0464408931716
"KS_Clint_2004_Rep1",81.6955545788122,85.3097895856335,94.9721213650058,70.1551626984996,100,86.4265256455902
"KS_Clint_2013_Rep1",52.036871599971,58.1422550067954,42.0505647832621,71.0798185926145,59.7852601566677,56.6189540278621
"KS_Clint_2010_Rep1",97.4105823232621,100,68.5113430741339,44.2647975882019,74.419129882301,76.9211705735798
"KS_Clint_2015_Rep1",45.3239079880962,100,68.5113430741339,59.9068931734836,100,74.7484288471427
"KS_Clint_2012_Rep1",88.2252215894813,69.0092688383306,55.280953928698,44.2647975882019,74.419129882301,66.2398743654026
"KS_Clint_2016_Rep1",11.050997936832,74.4427757540982,55.280953928698,44.2647975882019,74.419129882301,51.8917310180262
"KS_Clint_1991_Rep1",58.0217482838394,96.1768034171687,55.280953928698,56.7784740609322,100,73.2515959381277
"KS_Clint_1992_Rep1",64.1070193719157,96.1768034171687,81.7417322195699,44.2647975882019,74.419129882301,72.1418964958314
"KS_Clint_2003_Rep1",83.2469259243395,96.1768034171687,68.5113430741339,100,89.0529996079342,87.3976144047153
"KS_Clint_1995_Rep1",72.6022615843547,100,68.5113430741339,62.141478260313,100,80.6510165837603
"KS_Clint_1994_Rep1",100,90.7432965014011,28.8201756378261,67.7279409698785,96.3699344707508,76.7322695159713
"KS_Clint_2009_Rep1",54.4932523281242,47.2752411752602,15.5897864923902,44.2647975882019,59.7852601566677,44.2816675481288
"KS_Clint_2011_Rep1",17.1749993843741,74.4427757540982,55.280953928698,44.2647975882019,52.4683252938511,48.7263703898447
"KS_Clint_1989_Rep1",78.2608515256724,79.8762826698659,55.280953928698,59.5876667389435,67.1021950194843,68.0215899765328
"KS_Clint_1999_Rep1",78.1863419778056,69.0092688383306,42.0505647832621,70.1551626984996,96.3699344707508,71.1542545537298
"KS_Clint_2014_Rep1",89.5496851914222,100,68.5113430741339,60.5869842849078,100,83.7296025100928
"KS_Clint_1988_Rep1",75.7220059883245,41.8417342594926,55.280953928698,44.2647975882019,59.7852601566677,55.3789503842769
"KS_Clint_2007_Rep1",96.6272722790833,100,68.5113430741339,66.3477560681656,100,86.2972742842766
"KS_Clint_1993_Rep1",62.2211297775813,69.0092688383306,42.0505647832621,44.2647975882019,96.3699344707508,62.7831390916254
"KS_Clint_1990_Rep1",90.4949135107631,85.3097895856335,81.7417322195699,82.7684174950541,52.4683252938511,78.5566356209743
"KS_Clint_2005_Rep1",65.7321634982054,100,81.7417322195699,61.7257414975281,96.3699344707508,81.1139143372108
"KS_Clint_2008_Rep1",26.051013434845,69.0092688383306,42.0505647832621,44.2647975882019,96.3699344707508,55.5491158230781
"KS_Clint_2006_Rep1",70.9672148067478,100,81.7417322195699,66.3477560681656,100,83.8113406188967
"KS_Clint_2001_Rep1",86.3943655917997,58.1422550067954,42.0505647832621,72.0729675242655,96.3699344707508,71.0060174753747
"KS_Clint_2017_Rep1",67.1913512046191,85.3097895856335,42.0505647832621,65.1209250402496,96.3699344707508,71.208513016903
"KS_Clint_1507_Rep1",90.8830013737373,87.5205024327621,53.6174530001452,43.08193331584,76.3883609517137,70.2982502148397
"KS_Clint_1509_Rep1",100,92.9540093485297,93.308620436453,100,98.3391655401635,96.9203590650293
"KS_Clint_1508_Rep1",61.3281734961894,92.9540093485297,53.6174530001452,43.08193331584,83.7052958145303,66.9373729950469
"KS_Liz_3492_Rep1",44.3127562550142,11.4508622613239,9.49542823903089,81.6953528260612,48.0369456431006,38.9982690449062
